Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
Mercedes,E-Class,2008,3.8,Electric,Manual,122293,3,2,9854,10145.5
Ford,Focus,2003,3.6,Electric,Semi-Automatic,106969,5,2,8460,8027.0
Mercedes,C-Class,2006,1.1,Petrol,Automatic,82363,5,4,6852,6321.8
Volkswagen,Golf,2008,3.6,Hybrid,Automatic,138770,2,5,9824,9689.2
Honda,Accord,2018,3.1,Electric,Semi-Automatic,9387,4,2,14412,13941.7
Volkswagen,Golf,2016,4.0,Hybrid,Manual,123385,2,1,11432,12019.8
Audi,A4,2012,3.3,Electric,Manual,189813,4,3,9203,9510.8
Honda,CR-V,2007,1.9,Electric,Automatic,219232,2,5,7215,6802.5
Audi,A3,2023,3.7,Diesel,Manual,282010,3,5,9059,9962.7
Volkswagen,Tiguan,2006,1.3,Diesel,Manual,142319,2,2,4353,5254.3
Kia,Optima,2003,3.7,Diesel,Automatic,234455,3,2,5510,5661.9
Toyota,RAV4,2023,1.8,Diesel,Manual,209016,4,1,8619,9532.8
BMW,X5,2002,4.8,Diesel,Manual,220206,2,4,5095,6019.3
Chevrolet,Impala,2022,3.5,Hybrid,Automatic,46403,5,1,15771,15578.3
Hyundai,Elantra,2011,2.0,Electric,Semi-Automatic,282627,5,2,5747,5333.2
Honda,Civic,2010,4.9,Diesel,Manual,241911,3,4,7161,8077.4
Volkswagen,Passat,2006,1.6,Petrol,Semi-Automatic,70731,4,2,6085,5544.3
Chevrolet,Equinox,2020,4.2,Diesel,Automatic,149891,5,4,12802,12922.7
Mercedes,E-Class,2006,3.8,Electric,Semi-Automatic,28024,4,4,11139,10682.0
Hyundai,Sonata,2023,2.3,Electric,Automatic,262483,3,3,11550,11114.5
Mercedes,E-Class,2014,4.0,Hybrid,Semi-Automatic,222972,4,3,8840,8691.3
BMW,5 Series,2005,1.2,Diesel,Automatic,212121,4,5,4057,4260.8
Volkswagen,Tiguan,2002,2.7,Diesel,Automatic,135483,2,3,6190,6334.5
Chevrolet,Equinox,2008,3.1,Hybrid,Manual,14689,5,4,10306,10890.0
Audi,A4,2015,3.7,Petrol,Automatic,135789,2,2,11084,10510.5
Mercedes,E-Class,2001,4.9,Electric,Automatic,217570,3,2,8448,8001.4
Chevrolet,Equinox,2003,1.2,Hybrid,Semi-Automatic,237661,4,2,2446,2329.1
Hyundai,Sonata,2018,3.1,Diesel,Automatic,43735,3,5,13225,13362.9
Ford,Focus,2015,2.7,Petrol,Automatic,198182,2,1,8836,8284.6
Toyota,Corolla,2018,1.9,Diesel,Manual,6014,3,1,11279,12137.0
Toyota,Camry,2014,4.6,Diesel,Manual,80761,5,1,11284,12170.6
Honda,Accord,2005,3.1,Electric,Manual,263013,3,4,5439,5774.5
Ford,Fiesta,2008,1.5,Diesel,Semi-Automatic,53852,5,2,6922,7070.6
Mercedes,GLA,2007,4.1,Electric,Manual,98804,5,1,10323,10605.6
Kia,Rio,2017,2.6,Petrol,Semi-Automatic,256309,3,1,6673,6138.7
BMW,X5,2010,1.7,Diesel,Semi-Automatic,278530,5,4,3229,3435.8
Ford,Focus,2002,4.5,Hybrid,Automatic,64826,2,3,10403,10246.6
Audi,A3,2015,4.2,Electric,Semi-Automatic,37658,2,3,14046,13571.1
Chevrolet,Malibu,2005,2.2,Petrol,Manual,221125,3,2,3377,3606.6
Honda,CR-V,2012,2.8,Hybrid,Automatic,124602,2,3,10507,10359.1
Kia,Rio,2020,4.3,Electric,Manual,243563,2,1,11528,11822.4
Toyota,RAV4,2017,2.3,Electric,Semi-Automatic,75192,4,4,11996,11560.4
Hyundai,Elantra,2008,4.1,Electric,Semi-Automatic,253573,2,2,7528,7089.0
Volkswagen,Passat,2001,4.3,Electric,Manual,9556,5,5,10508,10807.3
Honda,Accord,2012,4.5,Diesel,Manual,277552,4,2,6648,7556.2
Volkswagen,Golf,2011,4.9,Petrol,Manual,263857,4,1,7022,7231.0
BMW,3 Series,2014,4.4,Petrol,Manual,152396,3,2,9652,9827.5
Volkswagen,Passat,2022,1.3,Hybrid,Manual,417,2,3,12991,13568.2
Volkswagen,Tiguan,2009,4.1,Petrol,Automatic,267861,3,5,7042,6489.2
Mercedes,E-Class,2015,3.1,Electric,Manual,79337,2,2,12113,12391.8
Ford,Explorer,2012,1.2,Diesel,Automatic,81363,3,4,8772,8931.4
Kia,Sportage,2004,1.8,Hybrid,Semi-Automatic,245544,3,5,3189,3085.5
Volkswagen,Passat,2011,4.3,Diesel,Automatic,124584,2,2,10708,10835.1
Honda,CR-V,2023,4.6,Hybrid,Automatic,10046,4,4,17899,17710.4
Chevrolet,Equinox,2022,4.8,Hybrid,Automatic,224603,2,3,13507,13321.5
Ford,Fiesta,2001,2.1,Electric,Semi-Automatic,98089,4,5,6538,6107.0
BMW,5 Series,2017,3.7,Hybrid,Semi-Automatic,213273,4,4,9634,9501.7
Mercedes,C-Class,2010,1.3,Electric,Manual,222606,4,2,5947,6277.2
Toyota,RAV4,2009,2.8,Hybrid,Semi-Automatic,205898,5,1,6482,6363.7
Audi,A3,2003,3.0,Diesel,Semi-Automatic,56812,2,3,6863,7015.9
Honda,Accord,2009,1.1,Diesel,Automatic,234060,2,1,4718,4893.7
Audi,Q5,2005,4.6,Diesel,Semi-Automatic,117063,2,4,7858,7999.4
Mercedes,C-Class,2016,2.4,Hybrid,Automatic,289394,2,2,8012,7872.8
Honda,Civic,2004,1.2,Petrol,Manual,285865,3,3,2000,1041.0
Audi,Q5,2004,1.5,Electric,Manual,286397,4,5,3072,3423.1
Kia,Optima,2004,2.7,Petrol,Manual,64560,5,2,6708,6899.7
Chevrolet,Impala,2007,3.0,Petrol,Automatic,266090,4,4,5378,4844.9
Audi,Q5,2014,1.3,Hybrid,Manual,264067,4,2,5318,5942.7
Mercedes,C-Class,2002,3.6,Diesel,Manual,266145,2,4,2977,3902.1
BMW,X5,2013,4.1,Electric,Semi-Automatic,181750,5,3,10465,10033.0
Toyota,Camry,2018,3.8,Petrol,Manual,124980,5,2,10800,10994.6
Honda,Accord,2018,4.9,Diesel,Semi-Automatic,25650,5,5,13887,14011.3
BMW,X5,2021,2.9,Hybrid,Manual,37097,2,2,13558,14140.0
Volkswagen,Golf,2022,1.0,Electric,Semi-Automatic,92396,4,4,11852,11420.6
Chevrolet,Equinox,2000,4.5,Electric,Semi-Automatic,80366,2,5,8992,8534.8
Hyundai,Elantra,2020,4.3,Hybrid,Semi-Automatic,293131,5,1,9537,9386.4
Volkswagen,Passat,2006,4.9,Hybrid,Semi-Automatic,8618,4,4,11627,11458.5
Ford,Focus,2002,2.8,Petrol,Automatic,295693,5,5,3086,2586.0
Mercedes,E-Class,2003,4.8,Hybrid,Semi-Automatic,225791,5,3,6284,6147.4
Hyundai,Tucson,2015,1.7,Petrol,Semi-Automatic,174677,5,5,6806,6279.7
Honda,Civic,2020,4.2,Electric,Manual,293230,4,4,10435,10754.9
Hyundai,Sonata,2019,1.8,Electric,Manual,4457,2,1,13510,13794.0
Toyota,Camry,2021,3.3,Electric,Semi-Automatic,287953,3,4,9940,9515.6
BMW,X5,2013,3.4,Hybrid,Manual,226521,2,1,7869,8482.1
Volkswagen,Tiguan,2017,4.6,Petrol,Manual,28687,2,2,13226,13364.5
Chevrolet,Malibu,2006,3.8,Petrol,Semi-Automatic,246743,2,5,4765,4241.3
BMW,5 Series,2011,2.9,Hybrid,Automatic,9200,2,3,12616,12458.2
Ford,Explorer,2020,4.2,Hybrid,Manual,99801,3,4,13303,13881.1
Honda,CR-V,2023,2.4,Electric,Automatic,254910,2,3,11801,11359.3
BMW,X5,2009,1.8,Petrol,Semi-Automatic,281531,4,1,2969,2463.7
Mercedes,C-Class,2000,3.6,Diesel,Automatic,63178,3,4,7936,8086.7
Chevrolet,Impala,2002,2.4,Electric,Automatic,172244,5,3,7155,6726.0
Kia,Sportage,2014,3.3,Hybrid,Manual,281184,4,5,6976,7599.5
BMW,3 Series,2005,1.8,Electric,Automatic,284282,3,4,5214,4802.4
Ford,Fiesta,2007,1.7,Petrol,Manual,72721,4,5,6445,6648.0
Honda,Accord,2022,2.5,Diesel,Manual,139526,3,1,10409,11294.7
Mercedes,C-Class,2000,1.9,Petrol,Automatic,176656,3,4,3966,3445.9
Honda,CR-V,2015,2.9,Petrol,Automatic,161128,5,4,9777,9235.6
BMW,5 Series,2007,3.8,Electric,Semi-Automatic,44190,2,3,11116,10668.0
Toyota,RAV4,2019,1.8,Electric,Manual,219160,2,5,9216,9547.6
Audi,Q5,2003,2.4,Hybrid,Automatic,145451,5,4,6990,6861.8
Toyota,Camry,2008,3.1,Hybrid,Semi-Automatic,218996,4,4,6220,6107.5
Mercedes,E-Class,2011,3.9,Hybrid,Automatic,144713,3,5,10905,10749.7
Volkswagen,Passat,2005,3.9,Electric,Semi-Automatic,63998,2,1,10220,9756.3
Toyota,Camry,2009,1.3,Diesel,Manual,76365,5,4,6572,7503.2
Chevrolet,Malibu,2002,2.7,Diesel,Semi-Automatic,1017,5,4,7379,7544.0
Toyota,Corolla,2013,2.3,Petrol,Automatic,164717,4,3,8505,7943.1
BMW,X5,2007,4.0,Hybrid,Automatic,197012,4,1,8759,8624.6
Toyota,Corolla,2003,4.0,Petrol,Semi-Automatic,58491,5,3,7830,7260.8
Ford,Fiesta,2021,2.8,Electric,Manual,140833,5,1,12383,12659.7
Toyota,Camry,2022,3.7,Electric,Manual,94565,4,5,14508,14805.0
Mercedes,GLA,2017,2.3,Petrol,Manual,118731,2,4,9125,9307.1
Kia,Rio,2000,1.3,Petrol,Automatic,268371,4,3,2000,1039.5
Hyundai,Tucson,2023,1.7,Petrol,Semi-Automatic,216687,5,3,8366,7827.2
Hyundai,Elantra,2014,4.8,Diesel,Semi-Automatic,133831,2,1,10423,10546.1
BMW,3 Series,2013,3.3,Petrol,Automatic,258231,4,2,7635,7086.4
Mercedes,E-Class,2015,2.5,Hybrid,Semi-Automatic,194132,2,3,8217,8070.7
Kia,Optima,2008,3.1,Electric,Manual,69323,3,4,10213,10501.4
Volkswagen,Tiguan,2014,1.8,Hybrid,Manual,221431,5,3,6671,7278.7
Chevrolet,Equinox,2013,3.6,Diesel,Semi-Automatic,45594,2,2,10688,10801.5
Volkswagen,Passat,2007,4.4,Electric,Manual,234437,2,1,7911,8210.9
Ford,Fiesta,2016,3.3,Electric,Semi-Automatic,157592,5,5,11048,10594.5
Volkswagen,Tiguan,2014,1.1,Diesel,Automatic,89812,3,2,9103,9237.0
Mercedes,C-Class,2022,3.9,Diesel,Semi-Automatic,91711,4,4,12765,12891.8
BMW,X5,2007,1.9,Hybrid,Manual,228508,3,3,4529,5173.3
Mercedes,C-Class,2001,2.8,Electric,Semi-Automatic,57633,4,1,8047,7604.0
Volkswagen,Passat,2016,3.3,Petrol,Automatic,224391,2,5,9212,8661.3
Honda,CR-V,2007,2.2,Petrol,Semi-Automatic,140815,4,2,5583,5053.6
Mercedes,GLA,2023,4.3,Hybrid,Manual,161994,5,3,13060,13629.1
Mercedes,E-Class,2016,3.4,Electric,Semi-Automatic,179450,4,1,10711,10253.6
Volkswagen,Golf,2020,2.4,Electric,Automatic,97270,4,5,14054,13612.6
Kia,Rio,2021,3.3,Electric,Automatic,190197,3,1,13396,12939.6
BMW,X5,2015,3.2,Petrol,Semi-Automatic,115023,3,4,9499,8956.4
Ford,Fiesta,2013,1.5,Petrol,Semi-Automatic,431,2,4,9491,8921.1
Kia,Sportage,2004,2.8,Petrol,Automatic,25432,4,5,9091,8543.2
Honda,Accord,2002,2.8,Petrol,Automatic,223989,3,4,4520,3999.4
Ford,Explorer,2011,1.3,Diesel,Automatic,236894,3,4,5462,5642.7
Mercedes,GLA,2020,2.1,Diesel,Semi-Automatic,222732,4,1,7745,7888.7
Hyundai,Sonata,2007,2.6,Diesel,Automatic,79562,2,5,8708,8869.6
Hyundai,Elantra,2001,4.6,Hybrid,Manual,113743,4,4,7725,8329.6
Ford,Focus,2006,3.2,Electric,Automatic,186095,4,1,8878,8443.7
Audi,Q5,2012,4.8,Diesel,Manual,162020,2,4,9259,10141.6
Audi,A4,2004,1.3,Hybrid,Automatic,57078,3,4,7958,7823.2
Kia,Sportage,2017,2.7,Hybrid,Automatic,170136,3,4,10997,10848.0
Mercedes,GLA,2006,3.8,Diesel,Semi-Automatic,133838,5,5,7023,7175.2
Volkswagen,Golf,2021,1.3,Electric,Automatic,203620,4,3,11127,10702.2
Volkswagen,Tiguan,2013,3.4,Hybrid,Manual,206247,2,4,8275,8863.3
Chevrolet,Impala,2018,3.2,Electric,Automatic,143684,3,5,13326,12863.3
Honda,CR-V,2004,4.6,Diesel,Manual,154124,3,4,6817,7725.5
Mercedes,E-Class,2021,2.1,Electric,Automatic,256895,3,3,10862,10417.6
Honda,CR-V,2006,4.2,Hybrid,Semi-Automatic,90587,5,5,9288,9150.2
BMW,3 Series,2017,3.5,Electric,Automatic,205604,2,2,12087,11623.8
Hyundai,Sonata,2001,3.3,Diesel,Automatic,19717,5,2,8805,8959.7
Toyota,Corolla,2010,3.9,Hybrid,Automatic,199971,2,4,9500,9334.6
Volkswagen,Golf,2012,2.6,Diesel,Manual,134814,2,3,7603,8515.4
Chevrolet,Impala,2018,1.1,Petrol,Manual,105450,4,1,8491,8679.2
Hyundai,Tucson,2009,4.5,Electric,Automatic,99134,2,5,12817,12357.2
Kia,Sportage,2020,4.4,Diesel,Semi-Automatic,60072,3,2,13298,13412.2
Volkswagen,Tiguan,2010,2.0,Diesel,Manual,26122,5,1,8577,9454.8
Toyota,RAV4,2005,1.4,Diesel,Automatic,171673,5,5,5066,5267.2
Toyota,RAV4,2000,3.6,Hybrid,Manual,101716,2,5,6665,7291.7
BMW,5 Series,2002,3.3,Diesel,Automatic,274790,2,2,4004,4188.2
Toyota,Camry,2018,1.3,Electric,Automatic,143904,4,2,11421,10990.3
Mercedes,C-Class,2015,4.7,Petrol,Semi-Automatic,77848,2,3,11743,11161.0
Honda,Accord,2019,2.6,Electric,Automatic,30363,2,1,15292,14814.9
Kia,Rio,2010,4.3,Electric,Semi-Automatic,64193,4,2,12116,11660.8
Audi,A4,2009,1.3,Hybrid,Semi-Automatic,252079,3,3,4058,3944.3
Mercedes,GLA,2020,1.0,Hybrid,Automatic,167685,3,1,10246,10085.8
Kia,Sportage,2014,4.4,Diesel,Manual,289041,5,2,6919,7825.7
Hyundai,Tucson,2005,4.1,Diesel,Semi-Automatic,99815,3,3,7703,7851.4
Toyota,Camry,2012,1.3,Hybrid,Automatic,54865,3,1,10402,10260.8
Audi,Q5,2021,3.7,Hybrid,Manual,107030,3,5,12959,13537.1
Toyota,Corolla,2014,1.8,Electric,Manual,106111,2,3,9977,10262.4
Toyota,Camry,2008,2.4,Hybrid,Automatic,166039,5,3,8079,7960.0
BMW,3 Series,2012,3.6,Petrol,Automatic,239207,4,1,8015,7460.1
Ford,Fiesta,2006,2.8,Electric,Semi-Automatic,156582,3,3,7568,7122.9
Volkswagen,Tiguan,2014,2.9,Hybrid,Automatic,44446,4,5,12811,12635.6
BMW,3 Series,2023,4.2,Diesel,Manual,44358,4,2,14312,15165.8
Toyota,RAV4,2015,3.3,Hybrid,Semi-Automatic,130966,2,5,10280,10143.2
Ford,Focus,2014,3.2,Hybrid,Semi-Automatic,60721,5,1,11285,11128.0
Chevrolet,Malibu,2008,2.2,Hybrid,Manual,55505,4,2,8589,9197.6
Hyundai,Tucson,2012,3.3,Petrol,Automatic,100102,5,3,10497,9940.6
Toyota,Camry,2021,2.5,Petrol,Manual,296835,2,4,6963,7186.3
Ford,Focus,2006,2.7,Diesel,Automatic,122151,2,4,7656,7819.0
Audi,A3,2005,1.1,Diesel,Manual,237773,5,1,2000,2884.0
BMW,3 Series,2013,1.2,Hybrid,Semi-Automatic,147992,4,5,7240,7111.7
Audi,A4,2015,4.9,Hybrid,Manual,107186,3,4,12356,12932.5
Kia,Sportage,2019,4.1,Diesel,Semi-Automatic,142965,2,1,11040,11164.3
Hyundai,Elantra,2008,4.4,Electric,Manual,198986,3,2,8920,9220.7
BMW,X5,2005,3.6,Electric,Manual,33673,5,3,10526,10838.2
Mercedes,GLA,2015,2.6,Hybrid,Semi-Automatic,210969,4,2,7980,7830.1
Honda,Civic,2019,1.9,Diesel,Automatic,233275,5,2,8534,8708.1
Mercedes,GLA,2023,4.5,Electric,Automatic,187138,5,5,15257,14783.1
Kia,Optima,2018,1.2,Electric,Manual,246762,2,4,7764,8075.9
Hyundai,Tucson,2023,3.6,Diesel,Semi-Automatic,10828,5,2,14383,14498.3
Toyota,Corolla,2001,1.1,Diesel,Automatic,140753,4,5,4184,4355.3
Hyundai,Elantra,2001,4.6,Diesel,Semi-Automatic,102606,3,2,6947,7093.1
Toyota,Camry,2000,1.5,Diesel,Semi-Automatic,30953,4,3,4980,5164.0
Kia,Sportage,2010,2.5,Diesel,Semi-Automatic,22296,4,3,9154,9299.7
Hyundai,Sonata,2014,3.7,Diesel,Semi-Automatic,284414,5,1,6311,6481.0
Kia,Sportage,2016,4.7,Electric,Automatic,204160,5,1,13016,12553.8
Honda,CR-V,2000,2.1,Hybrid,Automatic,2556,3,4,8648,8513.0
Audi,A4,2023,4.8,Petrol,Manual,67091,3,1,14458,14605.4
Kia,Rio,2022,3.7,Diesel,Semi-Automatic,51997,4,2,13360,13487.0
Audi,A4,2008,1.0,Hybrid,Semi-Automatic,6390,5,4,8372,8236.6
Audi,Q5,2013,2.0,Petrol,Semi-Automatic,45081,5,3,9098,8542.7
Toyota,Camry,2019,4.7,Hybrid,Semi-Automatic,147790,4,5,12544,12394.4
Toyota,Camry,2022,3.6,Hybrid,Automatic,52344,2,4,15753,15582.3
Chevrolet,Malibu,2013,2.7,Diesel,Manual,41577,3,5,9868,10767.3
Ford,Explorer,2023,4.2,Petrol,Semi-Automatic,12478,3,4,14950,14360.4
Volkswagen,Tiguan,2002,2.0,Petrol,Semi-Automatic,285470,2,2,2000,461.7
Kia,Sportage,2011,1.5,Diesel,Semi-Automatic,72356,2,5,7452,7613.6
Mercedes,E-Class,2022,3.1,Hybrid,Semi-Automatic,287,4,3,14794,14610.4
Audi,A4,2004,1.6,Petrol,Semi-Automatic,225565,4,3,2388,1875.1
Audi,Q5,2006,2.0,Petrol,Semi-Automatic,259783,5,4,2704,2191.6
Ford,Fiesta,2011,2.2,Electric,Semi-Automatic,122858,3,4,9142,8693.5
Chevrolet,Malibu,2013,1.3,Petrol,Automatic,116174,4,2,8476,7937.1
Audi,A4,2012,4.7,Hybrid,Manual,71925,3,1,11961,12530.1
Ford,Explorer,2011,2.3,Hybrid,Manual,193499,3,5,6830,7453.0
Volkswagen,Passat,2018,2.5,Hybrid,Semi-Automatic,77777,3,4,11444,11285.2
Kia,Optima,2004,2.8,Electric,Manual,27807,3,4,9543,9834.7
Ford,Focus,2000,3.8,Hybrid,Manual,257726,4,2,3745,4378.6
Honda,Civic,2013,3.7,Petrol,Semi-Automatic,168222,2,3,8335,7792.4
Volkswagen,Golf,2005,1.6,Hybrid,Automatic,92903,3,1,7841,7712.7
Mercedes,C-Class,2001,3.8,Hybrid,Manual,147004,4,2,6259,6869.0
Ford,Fiesta,2000,4.2,Hybrid,Manual,163947,5,4,6021,6627.4
Volkswagen,Tiguan,2003,2.8,Hybrid,Automatic,17614,4,4,9947,9783.0
BMW,5 Series,2006,2.4,Petrol,Semi-Automatic,22158,2,2,7856,7311.5
Kia,Sportage,2020,1.2,Hybrid,Automatic,122890,5,1,11342,11191.0
BMW,3 Series,2012,2.8,Petrol,Manual,22497,5,1,10050,10226.7
Kia,Optima,2012,2.8,Petrol,Manual,101331,4,4,8473,8659.9
Toyota,RAV4,2021,1.4,Petrol,Manual,286903,5,3,6061,6299.2
Toyota,RAV4,2020,2.6,Petrol,Automatic,148675,2,2,11226,10672.8
Ford,Focus,2012,3.1,Electric,Semi-Automatic,64922,5,5,11501,11062.1
Ford,Explorer,2003,2.7,Petrol,Semi-Automatic,218024,5,3,3339,2822.7
Kia,Rio,2011,1.4,Petrol,Manual,52300,4,2,7754,7963.5
Toyota,Corolla,2015,2.4,Diesel,Manual,194995,5,2,7100,7991.4
BMW,3 Series,2000,2.1,Electric,Automatic,28961,3,3,9120,8675.8
BMW,5 Series,2005,1.1,Diesel,Automatic,197972,2,5,4240,4437.7
Ford,Focus,2022,3.8,Diesel,Semi-Automatic,148702,3,2,11525,11659.5
Honda,Civic,2016,3.6,Electric,Automatic,210863,2,3,11782,11341.6
Mercedes,GLA,2021,3.0,Diesel,Manual,9696,3,3,13206,14061.9
Honda,Accord,2019,3.5,Diesel,Manual,7642,3,2,13147,14013.2
Ford,Focus,2003,2.4,Hybrid,Semi-Automatic,269645,2,5,3007,2906.1
Kia,Optima,2017,2.6,Electric,Automatic,166170,2,1,11976,11504.5
Volkswagen,Golf,2010,4.5,Electric,Automatic,226146,3,2,10577,10137.9
BMW,X5,2013,4.1,Hybrid,Automatic,195173,3,2,10696,10551.7
Mercedes,C-Class,2020,3.6,Electric,Automatic,53294,5,3,16134,15658.2
Honda,CR-V,2016,3.8,Electric,Semi-Automatic,224808,2,1,10203,9754.6
Audi,Q5,2018,1.7,Hybrid,Automatic,281685,2,1,8066,7922.7
Honda,Accord,2000,1.2,Electric,Semi-Automatic,68512,5,4,5929,5519.5
Chevrolet,Impala,2001,3.5,Diesel,Semi-Automatic,52291,5,1,6854,6996.3
Mercedes,C-Class,2000,3.3,Petrol,Automatic,196445,5,4,4971,4445.6
Chevrolet,Impala,2019,3.5,Electric,Automatic,167344,5,4,13453,12991.2
Ford,Explorer,2010,3.5,Petrol,Manual,198438,2,2,6631,6831.2
Audi,A3,2010,2.8,Petrol,Manual,229661,3,3,5306,5522.2
Audi,A4,2009,2.4,Electric,Automatic,297379,3,3,6752,6331.5
Ford,Fiesta,2021,2.3,Diesel,Automatic,278965,5,3,8620,8770.6
Ford,Focus,2009,1.1,Electric,Semi-Automatic,275055,3,4,4398,4002.0
Volkswagen,Passat,2009,1.8,Electric,Automatic,221746,5,1,7665,7237.7
Audi,A4,2001,4.2,Electric,Automatic,11815,3,4,11863,11403.1
Audi,A4,2013,1.9,Petrol,Manual,128071,5,5,7338,7551.6
Volkswagen,Golf,2005,2.6,Hybrid,Semi-Automatic,262975,2,4,3940,3837.3
Hyundai,Sonata,2000,1.3,Electric,Semi-Automatic,140723,5,2,4585,4183.3
Kia,Sportage,2016,2.3,Diesel,Automatic,123501,3,3,10229,10374.6
Kia,Sportage,2015,3.9,Electric,Manual,27837,3,1,13943,14212.1
Volkswagen,Passat,2016,4.7,Electric,Automatic,147698,5,2,14146,13675.8
Kia,Sportage,2014,4.9,Petrol,Automatic,52585,3,1,13648,13056.0
Hyundai,Sonata,2021,1.4,Diesel,Manual,96572,5,2,9868,10772.1
Mercedes,C-Class,2016,1.7,Petrol,Automatic,147888,3,3,9142,8592.0
Honda,Civic,2019,3.9,Electric,Manual,110369,5,5,13492,13796.7
Volkswagen,Golf,2002,2.9,Hybrid,Semi-Automatic,272485,2,5,3150,3053.4
Mercedes,GLA,2023,2.7,Petrol,Manual,209173,2,3,9516,9695.1
Honda,CR-V,2005,4.9,Petrol,Automatic,118274,4,4,9634,9081.9
Mercedes,GLA,2000,2.2,Petrol,Manual,1041,5,1,6279,6469.8
Mercedes,E-Class,2023,3.2,Diesel,Automatic,122492,2,4,13250,13372.0
Toyota,Camry,2020,1.0,Electric,Manual,210034,3,1,8899,9223.3
Toyota,Camry,2004,3.1,Petrol,Semi-Automatic,293052,2,5,2538,2037.3
Ford,Explorer,2007,4.2,Electric,Automatic,259756,4,3,8704,8272.0
Chevrolet,Impala,2009,3.1,Diesel,Automatic,115892,3,2,9082,9217.5
Kia,Rio,2014,3.6,Electric,Automatic,218266,2,3,11034,10593.5
Hyundai,Elantra,2012,1.2,Diesel,Semi-Automatic,39758,5,1,8104,8256.6
Ford,Fiesta,2015,4.5,Electric,Automatic,250587,3,1,11588,11116.3
Chevrolet,Impala,2000,1.2,Electric,Automatic,44471,2,3,7910,7469.9
Mercedes,GLA,2012,4.9,Petrol,Semi-Automatic,166952,2,1,9260,8677.6
Mercedes,E-Class,2020,2.2,Hybrid,Automatic,10108,4,4,14597,14424.2
Audi,Q5,2001,3.7,Electric,Manual,15553,4,1,9788,10076.2
Toyota,Corolla,2011,2.3,Hybrid,Semi-Automatic,15806,3,2,10383,10206.7
Mercedes,GLA,2021,3.1,Petrol,Semi-Automatic,237836,3,4,8743,8183.4
Mercedes,C-Class,2007,4.4,Petrol,Semi-Automatic,38760,3,1,9824,9248.6
Volkswagen,Golf,2002,2.5,Diesel,Manual,235829,2,5,2483,3430.8
Volkswagen,Passat,2023,3.6,Hybrid,Manual,112036,5,3,13359,13937.1
Mercedes,C-Class,2006,1.2,Diesel,Semi-Automatic,179225,3,1,3515,3689.5
Chevrolet,Equinox,2000,5.0,Hybrid,Semi-Automatic,184009,3,4,6419,6269.7
Volkswagen,Tiguan,2013,3.0,Hybrid,Semi-Automatic,109459,2,1,9810,9632.8
Audi,A3,2000,1.7,Electric,Semi-Automatic,259907,4,1,2601,2199.9
Hyundai,Tucson,2005,4.0,Hybrid,Automatic,172141,2,3,8657,8509.7
Toyota,RAV4,2015,2.1,Diesel,Automatic,263903,4,5,6921,7111.6
Kia,Rio,2022,1.3,Electric,Manual,120586,3,1,11588,11890.7
BMW,3 Series,2015,3.7,Petrol,Manual,40026,2,4,11499,11667.6
Chevrolet,Impala,2009,2.6,Diesel,Semi-Automatic,202786,5,1,5344,5502.9
Mercedes,C-Class,2018,3.7,Hybrid,Semi-Automatic,215331,2,3,9893,9737.6
Audi,Q5,2005,4.4,Petrol,Automatic,281565,5,2,5868,5328.5
Toyota,RAV4,2017,2.1,Hybrid,Semi-Automatic,89465,2,4,10510,10372.0
Kia,Optima,2012,2.7,Petrol,Semi-Automatic,281578,5,4,4768,4235.5
Honda,CR-V,2003,4.1,Diesel,Manual,275857,2,4,3582,4510.8
Ford,Focus,2003,3.7,Diesel,Manual,107718,5,1,6545,7452.5
Chevrolet,Impala,2007,4.9,Hybrid,Manual,133488,5,4,9430,10020.5
Chevrolet,Malibu,2009,3.2,Electric,Manual,206720,5,3,7865,8190.9
Ford,Explorer,2023,4.8,Diesel,Automatic,173090,3,3,13838,13958.5
Mercedes,C-Class,2010,4.9,Hybrid,Semi-Automatic,52477,2,1,11950,11767.9
Volkswagen,Golf,2008,1.4,Petrol,Manual,4487,4,2,7810,8021.0
Toyota,RAV4,2016,4.0,Diesel,Automatic,58993,4,5,13220,13363.7
Honda,Civic,2021,1.3,Petrol,Automatic,252075,3,4,8158,7636.3
Audi,A3,2010,3.6,Electric,Automatic,193006,3,2,10339,9892.7
Hyundai,Elantra,2021,4.3,Hybrid,Automatic,76879,5,4,15662,15484.4
Chevrolet,Impala,2002,1.8,Hybrid,Automatic,225885,3,1,4482,4353.1
Kia,Sportage,2001,2.3,Hybrid,Automatic,117992,2,5,6840,6711.8
Honda,Accord,2002,1.5,Hybrid,Automatic,75593,2,3,7188,7056.0
Volkswagen,Golf,2021,2.9,Diesel,Manual,245361,3,5,8392,9312.0
Audi,Q5,2016,3.3,Petrol,Automatic,136132,2,1,10977,10399.7
Kia,Rio,2006,1.7,Petrol,Automatic,112756,2,1,6844,6307.0
Mercedes,GLA,2000,4.4,Petrol,Manual,19401,2,4,8111,8287.4
Kia,Optima,2013,2.3,Diesel,Automatic,120919,5,2,9381,9519.3
Ford,Explorer,2021,2.3,Electric,Semi-Automatic,248883,2,4,9722,9286.5
Ford,Focus,2006,3.9,Hybrid,Semi-Automatic,38664,3,1,10026,9867.0
Honda,Civic,2010,1.7,Diesel,Automatic,264213,4,4,5015,5212.4
